date,direct_burn,direct_burn_kbd,temp_mean_mean,temp_mean_max,temp_mean_std,temp_max_mean,temp_max_max,temp_min_mean,temp_min_min,temp_range_mean,temp_range_max,extreme_heat_sum,very_hot_sum,hot_sum,cooling_degree_days_24_sum,humidity_mean_mean,precipitation_sum,heat_index_mean,heat_index_max,temp_mean_mean_ma3,cooling_degree_days_24_sum_ma3,temp_mean_mean_ma6,cooling_degree_days_24_sum_ma6,temp_mean_lag1,temp_mean_lag2,temp_mean_lag12,month,quarter,month_sin,month_cos,direct_burn_lag1,direct_burn_lag2,direct_burn_lag3,direct_burn_lag12,direct_burn_ma3,direct_burn_ma6,direct_burn_ma12,is_summer,summer_heat,humidity_heat
2019-04-01,281000,281.0,25.940833333333334,29.691666666666663,2.3359533217630735,31.82111111111111,35.21666666666667,20.050833333333333,14.766666666666666,11.770277777777778,15.44166666666667,0,0,0,66.79166666666667,38.73055555555556,7.933333333333334,27.61439163315765,31.510528699806446,22.423646953405022,25.422222222222185,21.65908751493429,13.268055555555556,21.53010752688172,19.8,27.096666666666668,4,2,0.8660254037844387,-0.4999999999999998,271.0,259.0,377.0,388.0,270.3333333333333,313.3333333333333,391.5833333333333,0,0.0,10.047028865740742
2019-05-01,450000,450.0,31.778494623655913,34.59166666666666,1.4175810352980889,37.37849462365592,40.76666666666667,25.713172043010754,23.28333333333333,11.665322580645164,13.88333333333334,0,0,3,241.13333333333333,31.432795698924732,5.008333333333334,34.40184135968715,38.72016469447077,26.416478494623657,105.4305555555555,23.213929211469534,52.95416666666667,25.940833333333334,21.53010752688172,31.589247311827958,5,2,0.49999999999999994,-0.8660254037844387,281.0,271.0,259.0,412.0,334.0,333.6666666666667,394.75,0,0.0,9.988869291247543
2019-06-01,550000,550.0,35.14527777777778,37.175000000000004,1.0034010252619885,40.909444444444446,43.31666666666666,28.706944444444446,25.883333333333333,12.202500000000002,15.591666666666665,0,4,24,334.35833333333335,25.980555555555558,0.0,37.75476582078985,39.773137103580545,30.954868578255674,214.0944444444444,25.69911887694146,108.68055555555556,31.778494623655913,25.940833333333334,34.25222222222222,6,2,1.2246467991473532e-16,-1.0,450.0,281.0,271.0,468.0,427.0,364.6666666666667,401.5833333333333,1,35.14527777777778,9.130938418209878
2019-07-01,524000,524.0,34.98279569892473,36.78333333333334,0.6778435833851636,40.80295698924731,42.43333333333334,28.48548387096774,26.866666666666664,12.31747311827957,13.908333333333331,0,2,25,340.4666666666667,27.577956989247316,0.0,38.027307462758344,40.0941730792847,33.96885603345281,305.3194444444444,28.196251493428917,165.37083333333334,35.14527777777778,31.778494623655913,35.032526881720436,7,3,-0.4999999999999997,-0.8660254037844388,550.0,450.0,281.0,580.0,508.0,389.1666666666667,396.9166666666667,1,34.98279569892473,9.647540351485723
2019-08-01,562000,562.0,34.67795698924731,36.59166666666667,0.6667241238680879,40.03763440860215,42.63333333333333,28.806720430107525,26.6,11.230913978494625,13.441666666666663,0,2,18,331.01666666666665,31.8494623655914,0.125,38.8930599577591,40.70427544238988,34.93534348864994,335.2805555555555,30.675910991636798,220.35555555555558,34.98279569892473,35.14527777777778,34.49327956989247,8,3,-0.8660254037844385,-0.5000000000000004,524.0,550.0,450.0,490.0,545.3333333333334,439.6666666666667,402.9166666666667,1,34.67795698924731,11.044742860446295
2019-09-01,551000,551.0,33.01833333333333,35.199999999999996,1.1877757796326687,38.68527777777778,40.93333333333334,26.765555555555558,24.03333333333333,11.919722222222223,14.350000000000001,0,0,7,270.55,36.580555555555556,0.0,37.68176473156928,40.30305488660775,34.22636200716846,314.0111111111111,32.590615292712066,264.05277777777775,34.67795698924731,34.98279569892473,33.433888888888895,9,3,-1.0,-1.8369701987210297e-16,562.0,524.0,550.0,536.0,545.6666666666666,486.3333333333333,404.1666666666667,1,33.01833333333333,12.078289768518518
2019-10-01,546000,546.0,30.021236559139783,33.09166666666666,1.563254023559327,35.42177419354839,37.75833333333334,24.284408602150535,21.308333333333334,11.13736559139785,13.05,0,0,0,186.65833333333336,40.91666666666667,0.20833333333333334,34.15729698265865,38.53855167653843,32.57250896057348,262.7416666666666,33.27068249701314,284.03055555555557,33.01833333333333,34.67795698924731,28.60725806451613,10,4,-0.8660254037844386,0.5000000000000001,551.0,562.0,524.0,333.0,553.0,530.5,421.9166666666667,0,0.0,12.283689292114696
2019-11-01,342000,342.0,23.517222222222223,28.058333333333337,3.012598811063966,28.759722222222226,34.54166666666667,18.693611111111114,13.091666666666667,10.06611111111111,12.800000000000004,0,0,0,30.016666666666662,54.1,13.166666666666666,26.616254926196248,32.57102045403138,28.85226403823178,162.4083333333333,31.89380376344086,248.84444444444446,30.021236559139783,33.01833333333333,22.449444444444445,11,4,-0.5000000000000004,0.8660254037844384,546.0,551.0,562.0,328.0,479.6666666666667,512.5,423.0833333333333,0,0.0,12.722817222222222
2019-12-01,374000,374.0,19.788709677419355,23.208333333333336,1.729124896934725,25.1508064516129,28.450000000000003,15.046236559139786,11.675,10.104569892473119,13.374999999999998,0,0,0,0.0,54.556451612903224,14.208333333333332,21.278242719501552,26.290315817764956,24.442389486260453,72.22499999999997,29.334375746714457,193.11805555555557,23.517222222222223,30.021236559139783,20.234139784946237,12,4,-2.4492935982947064e-16,1.0,342.0,546.0,551.0,364.0,420.6666666666667,483.1666666666667,423.9166666666667,0,0.0,10.796017819979188
2020-01-01,292000,292.0,16.832258064516132,23.066666666666666,2.4985243255283427,22.423924731182794,29.48333333333333,11.496774193548388,7.2250000000000005,10.92715053763441,13.924999999999997,0,0,0,0.0,48.11021505376344,9.85,16.463523564743223,25.135047228921845,20.046063321385905,10.005555555555516,26.309286140979694,136.3736111111111,19.788709677419355,23.517222222222223,20.0,1,1,0.49999999999999994,0.8660254037844387,374.0,342.0,546.0,377.0,336.0,444.5,416.8333333333333,0,0.0,8.09803555324315
2020-02-01,318000,318.0,19.891379310344828,24.191666666666666,2.8997250166893065,25.780172413793103,29.933333333333337,14.053735632183908,6.8999999999999995,11.726436781609195,15.833333333333334,0,0,0,0.19166666666666643,40.88793103448276,1.8333333333333333,19.690623826052448,27.43773167931559,18.83744901742677,0.06388888888885091,23.84485652782928,81.23611111111111,16.832258064516132,19.788709677419355,19.8,2,1,0.8660254037844386,0.5000000000000001,292.0,374.0,342.0,259.0,328.0,403.8333333333333,421.75,0,0.0,8.133173454221165
2020-03-01,279000,279.0,22.883333333333333,28.058333333333337,1.8846701253751241,28.837634408602153,34.241666666666674,16.653225806451612,12.766666666666667,12.184408602150537,14.7,0,0,0,10.583333333333343,38.752688172043015,6.875,23.3417671436925,30.002554981395846,19.868990236064764,3.5916666666666317,22.15568986116261,37.90833333333334,19.891379310344828,16.832258064516132,21.53010752688172,3,1,1.0,6.123233995736766e-17,318.0,292.0,374.0,271.0,296.3333333333333,358.5,422.4166666666667,0,0.0,8.867906810035842
2020-04-01,355000,355.0,27.003611111111113,31.458333333333336,2.7338437665861903,32.64888888888889,37.0,21.09916666666667,16.125000000000004,11.549722222222222,15.508333333333333,0,0,0,96.04166666666666,41.50277777777777,5.658333333333333,29.512048150490887,34.82598350448161,23.259441251596424,35.60555555555552,21.652752286491165,22.805555555555554,22.883333333333333,19.891379310344828,25.940833333333334,4,2,0.8660254037844387,-0.4999999999999998,279.0,318.0,292.0,281.0,317.3333333333333,326.6666666666667,428.5833333333333,0,0.0,11.207248711419751
2020-05-01,407000,407.0,31.420967741935485,33.96666666666667,1.7069586216314014,37.17795698924731,39.88333333333333,24.93575268817204,20.65,12.24220430107527,14.966666666666665,0,0,0,230.05000000000004,29.693548387096776,0.2333333333333333,33.408024733828576,36.600997106369924,27.102637395459976,112.22499999999998,22.970043206443375,56.14444444444445,27.003611111111113,22.883333333333333,31.778494623655913,5,2,0.49999999999999994,-0.8660254037844387,355.0,279.0,318.0,450.0,347.0,337.5,425.0,0,0.0,9.330000260145683
2020-06-01,469000,469.0,33.801944444444445,35.208333333333336,0.9443106593320991,39.85444444444445,42.68333333333334,27.212222222222223,25.483333333333334,12.642222222222221,15.191666666666674,0,2,12,294.05833333333334,28.477777777777778,0.0,36.542033157650096,38.46642144343471,30.742174432497013,206.7166666666666,25.30558233428089,105.15416666666668,31.420967741935485,27.003611111111113,35.14527777777778,6,2,1.2246467991473532e-16,-1.0,407.0,355.0,279.0,550.0,410.3333333333333,353.3333333333333,418.25,1,33.801944444444445,9.62604262345679
2020-07-01,645000,645.0,35.55134408602151,37.35,0.7255779840869178,41.01236559139785,42.866666666666674,29.47284946236559,27.208333333333332,11.53951612903226,13.775000000000002,0,4,26,358.0916666666667,29.543010752688172,0.0,39.512263531470026,43.25633117476229,33.591418757467146,294.06666666666666,28.42543000453178,164.83611111111114,33.801944444444445,31.420967741935485,34.98279569892473,7,3,-0.4999999999999997,-0.8660254037844388,469.0,407.0,355.0,524.0,507.0,412.1666666666667,428.3333333333333,1,35.55134408602151,10.502937406058503
2020-08-01,702000,702.0,34.56317204301075,37.05833333333334,1.1103777597802376,40.031182795698925,42.45,28.473118279569896,26.058333333333334,11.558064516129033,13.958333333333336,0,1,13,327.45833333333337,30.486559139784948,0.04166666666666667,38.33023236310684,43.35697520629993,34.638820191158906,326.5361111111111,30.87072879330944,219.38055555555556,35.55134408602151,33.801944444444445,34.67795698924731,8,3,-0.8660254037844385,-0.5000000000000004,645.0,469.0,407.0,562.0,605.3333333333334,476.1666666666667,440.0,1,34.56317204301075,10.537121885478092
2020-09-01,615000,615.0,32.992777777777775,34.43333333333334,0.9673346219140012,38.80166666666666,41.516666666666666,26.57277777777778,24.225,12.22888888888889,16.074999999999996,0,0,4,269.78333333333336,35.080555555555556,0.0,37.24245329304875,39.43683946398332,34.36909796893668,318.4444444444444,32.55563620071684,262.5805555555556,34.56317204301075,35.55134408602151,33.01833333333333,9,3,-1.0,-1.8369701987210297e-16,702.0,645.0,469.0,551.0,654.0,532.1666666666666,445.3333333333333,1,32.992777777777775,11.57404973765432
2020-10-01,391000,391.0,28.043817204301074,31.5,1.8500399992446805,34.3505376344086,37.125,21.5002688172043,18.616666666666667,12.850268817204302,15.541666666666668,0,0,0,125.35833333333335,32.75806451612903,0.0,29.450756956046124,35.88035833839869,31.866589008363196,240.86666666666665,32.72900388291517,267.4666666666667,32.992777777777775,34.56317204301075,30.021236559139783,10,4,-0.8660254037844386,0.5000000000000001,615.0,702.0,645.0,546.0,569.3333333333334,538.1666666666666,432.4166666666667,0,0.0,9.186611732570238
2020-11-01,320000,320.0,24.199166666666667,27.208333333333332,2.0406728169839017,29.558055555555555,32.90833333333334,19.16111111111111,15.399999999999999,10.396944444444445,12.766666666666662,0,0,0,29.84166666666666,49.205555555555556,58.10000000000001,26.831956581993946,31.352781551738158,28.41192054958184,141.66111111111107,31.525370370370368,234.09861111111115,28.043817204301074,32.992777777777775,23.517222222222223,11,4,-0.5000000000000004,0.8660254037844384,391.0,615.0,702.0,342.0,442.0,523.6666666666666,430.5833333333333,0,0.0,11.907334398148148
2020-12-01,267000,267.0,19.728494623655916,22.90833333333333,1.3910274217042227,25.17284946236559,28.066666666666663,14.76747311827957,12.233333333333334,10.40537634408602,14.44166666666667,0,0,0,0.0,55.48924731182796,11.441666666666666,21.27769978431351,27.04530754283323,23.990492831541218,51.7333333333333,29.179795400238948,185.08888888888893,24.199166666666667,28.043817204301074,19.788709677419355,12,4,-2.4492935982947064e-16,1.0,320.0,391.0,615.0,374.0,326.0,490.0,421.6666666666667,0,0.0,10.947193172621114
2021-01-01,269000,269.0,18.926075268817204,22.383333333333333,1.4420499521570427,24.526075268817205,28.39166666666667,13.590860215053763,9.541666666666666,10.935215053763441,14.991666666666665,0,0,0,0.0,51.13978494623656,8.508333333333333,19.61538358890839,23.76892824893357,20.95124551971326,9.947222222222182,26.408917264038227,125.40694444444445,19.728494623655916,24.199166666666667,16.832258064516132,1,1,0.49999999999999994,0.8660254037844387,267.0,320.0,391.0,292.0,285.3333333333333,427.3333333333333,419.75,0,0.0,9.678754191235981
2021-02-01,335000,335.0,19.89910714285714,23.791666666666664,1.9724039291433622,25.488988095238092,30.25,14.319940476190478,12.183333333333335,11.169047619047618,13.75,0,0,0,0.0,48.56547619047619,18.14166666666667,20.552969622465525,24.401010934875647,19.517892345110088,0.0,23.964906447345964,70.83055555555556,18.926075268817204,19.728494623655916,19.891379310344828,2,1,0.8660254037844386,0.5000000000000001,269.0,267.0,320.0,318.0,290.3333333333333,366.1666666666667,421.1666666666667,0,0.0,9.66409614158163
2021-03-01,319000,319.0,25.074193548387097,31.424999999999997,2.8902609093736302,31.497043010752687,38.31666666666666,18.53548387096774,15.066666666666666,12.961559139784944,15.783333333333328,0,0,0,56.274999999999984,36.115591397849464,0.0,25.86792043715906,31.707686380486262,21.29979198668715,18.75833333333329,22.645142409114182,35.24583333333333,19.89910714285714,18.926075268817204,22.883333333333333,3,1,1.0,6.123233995736766e-17,335.0,269.0,267.0,279.0,307.6666666666667,316.8333333333333,424.5,0,0.0,9.055693288241415
2021-04-01,407000,407.0,28.200833333333332,30.675000000000004,2.0150349031516903,33.95305555555556,36.925000000000004,22.065555555555555,17.4,11.8875,15.525000000000006,0,0,0,127.70833333333334,32.07222222222222,1.3083333333333333,29.448984904240447,34.75120109060568,24.39137800819252,61.32777777777773,22.67131176395289,35.637499999999996,25.074193548387097,19.89910714285714,27.003611111111113,4,2,0.8660254037844387,-0.4999999999999998,319.0,335.0,269.0,355.0,353.6666666666667,319.5,428.8333333333333,0,0.0,9.044633935185185
2021-05-01,451000,451.0,32.303494623655915,34.975,1.8177886114950885,38.10725806451613,40.75833333333333,25.64032258064516,21.34166666666667,12.466935483870968,14.991666666666664,0,0,4,257.40833333333336,30.93548387096774,0.0,35.01880249566594,38.96129165738884,28.526173835125448,147.1305555555555,24.02203309011777,73.56527777777778,28.200833333333332,25.074193548387097,31.420967741935485,5,2,0.49999999999999994,-0.8660254037844387,407.0,319.0,335.0,407.0,392.3333333333333,341.3333333333333,432.5,0,0.0,9.993242369060006
2021-06-01,586000,586.0,34.085,35.36666666666667,0.8608819989359467,40.06277777777778,41.675,27.366666666666667,25.683333333333334,12.696111111111112,14.958333333333332,0,0,18,302.55,30.133333333333333,0.0,37.49389658061853,40.70448815696379,31.529775985663083,229.2222222222222,26.414783986175113,123.99027777777779,32.303494623655915,28.200833333333332,33.801944444444445,6,2,1.2246467991473532e-16,-1.0,451.0,407.0,319.0,469.0,481.3333333333333,394.5,442.25,1,34.085,10.270946666666667
2021-07-01,691000,691.0,35.56209677419355,36.94166666666667,0.8529628066814184,40.861559139784944,42.508333333333326,29.57983870967742,26.85833333333333,11.281720430107528,13.516666666666659,0,2,27,358.42500000000007,31.53494623655914,0.05833333333333333,40.167547559242024,44.02842853072572,33.983530465949826,306.1277777777778,29.18745423707117,183.7277777777778,34.085,32.303494623655915,35.55134408602151,7,3,-0.4999999999999997,-0.8660254037844388,586.0,451.0,407.0,645.0,576.0,464.8333333333333,446.0833333333333,1,35.56209677419355,11.21448809833507
2021-08-01,654000,654.0,35.28360215053764,36.68333333333333,0.9525489291189172,40.72016129032258,42.325,29.116397849462366,26.416666666666668,11.603763440860215,13.63333333333334,0,3,20,349.7916666666667,32.13709677419355,0.0,39.89131344838731,41.77467898125641,34.97689964157706,336.9222222222222,31.751536738351252,242.02638888888893,35.56209677419355,34.085,34.56317204301075,8,3,-0.8660254037844385,-0.5000000000000004,691.0,586.0,451.0,702.0,643.6666666666666,518.0,442.0833333333333,1,35.28360215053764,11.339125368539719
2021-09-01,543000,543.0,32.04083333333333,34.78333333333334,1.651900609178823,37.80416666666667,41.225,26.108055555555556,23.783333333333335,11.696111111111112,14.341666666666665,0,0,5,241.22500000000002,36.69722222222222,0.0,36.230296762833696,40.164654314122615,34.295510752688166,316.4805555555556,32.91264336917563,272.85138888888895,35.28360215053764,35.56209677419355,32.992777777777775,9,3,-1.0,-1.8369701987210297e-16,654.0,691.0,586.0,615.0,629.3333333333334,555.3333333333334,436.0833333333333,1,32.04083333333333,11.758095810185184
2021-10-01,328000,328.0,29.26317204301075,31.075,1.3375571538386466,35.567741935483866,38.69166666666666,23.061290322580643,20.425,12.506451612903227,15.466666666666661,0,0,0,163.15833333333333,40.346774193548384,0.0,32.78581347597824,36.17922939832195,32.19586917562724,251.39166666666665,33.08969982078853,278.75972222222225,32.04083333333333,35.28360215053764,28.043817204301074,10,4,-0.8660254037844386,0.5000000000000001,543.0,654.0,691.0,391.0,508.3333333333333,542.1666666666666,430.8333333333333,0,0.0,11.806745946063126
2021-11-01,339000,339.0,24.319444444444446,27.05,1.460689120769755,30.19722222222222,33.05,18.725277777777777,16.241666666666667,11.471944444444443,13.499999999999996,0,0,0,22.866666666666667,45.91111111111112,1.6666666666666667,26.50658608629753,29.8860090647415,28.54114994026284,142.41666666666666,31.759024790919955,239.66944444444448,29.26317204301075,32.04083333333333,24.199166666666667,11,4,-0.5000000000000004,0.8660254037844384,328.0,543.0,654.0,320.0,403.3333333333333,523.5,432.4166666666667,0,0.0,11.16532716049383
2021-12-01,318000,318.0,20.187096774193545,22.666666666666668,1.7212947843896533,25.65967741935484,29.591666666666665,15.100268817204302,12.541666666666668,10.559408602150537,13.341666666666665,0,0,0,0.0,50.27150537634409,8.850000000000001,21.227727113855448,24.58457447041859,24.589904420549583,62.00833333333332,29.44270758661888,189.2444444444445,24.319444444444446,29.26317204301075,19.728494623655916,12,4,-2.4492935982947064e-16,1.0,339.0,328.0,543.0,267.0,328.3333333333333,478.8333333333333,436.6666666666667,0,0.0,10.148357440166492
2022-01-01,402000,402.0,17.311559139784944,22.4,2.409634094532623,22.762096774193548,28.28333333333333,12.476881720430109,8.208333333333334,10.285215053763443,13.400000000000006,0,0,0,0.0,56.18817204301076,30.99166666666667,17.957150071330215,24.943263523199175,20.606033452807644,7.622222222222203,26.40095131421744,129.50694444444446,20.187096774193545,24.319444444444446,18.926075268817204,1,1,0.49999999999999994,0.8660254037844387,318.0,339.0,328.0,269.0,353.0,430.6666666666667,447.75,0,0.0,9.727048632789918
2022-02-01,291000,291.0,19.750892857142855,23.26666666666667,1.6893675297716206,25.573511904761904,29.241666666666664,13.841964285714285,10.066666666666666,11.731547619047618,13.758333333333333,0,0,0,0.0,41.601190476190474,2.0666666666666664,19.532977344938256,23.691174202294494,19.083182923707113,0.0,23.812166431984977,71.20833333333334,17.311559139784944,20.187096774193545,19.89910714285714,2,1,0.8660254037844386,0.5000000000000001,402.0,318.0,339.0,335.0,337.0,370.1666666666667,444.0833333333333,0,0.0,8.216606558248298
2022-03-01,335000,335.0,23.486290322580647,28.55833333333333,2.6498650807610113,29.836290322580645,36.900000000000006,17.187903225806455,11.641666666666666,12.648387096774194,15.70833333333334,0,0,0,25.4,35.983870967741936,1.1083333333333334,23.76504375814324,30.68797425837031,20.182914106502814,8.466666666666647,22.3864092635262,35.23750000000001,19.750892857142855,17.311559139784944,25.074193548387097,3,1,1.0,6.123233995736766e-17,291.0,402.0,318.0,319.0,342.6666666666667,335.5,445.4166666666667,0,0.0,8.45127640478668
2022-04-01,397000,397.0,28.858055555555556,31.21666666666666,1.3307994661215394,35.23222222222223,38.38333333333333,22.39638888888889,19.458333333333336,12.835833333333333,16.516666666666666,0,0,0,145.74166666666667,33.25555555555555,10.508333333333333,30.57066693637072,34.195674194897855,24.031746245093018,57.04722222222221,22.318889848950334,32.33472222222223,23.486290322580647,19.750892857142855,28.200833333333332,4,2,0.8660254037844387,-0.4999999999999998,335.0,291.0,402.0,407.0,341.0,347.0,444.5833333333333,0,0.0,9.596906697530864
2022-05-01,582000,582.0,31.201612903225808,33.358333333333334,1.4377796335985984,37.766666666666666,42.475,24.130913978494625,20.925,13.635752688172044,18.516666666666666,0,1,3,223.25,29.0,0.0,32.93245489392235,36.48510236682043,27.848652927120668,131.46388888888887,23.46591792541389,65.73194444444447,28.858055555555556,23.486290322580647,32.303494623655915,5,2,0.49999999999999994,-0.8660254037844387,397.0,335.0,291.0,451.0,438.0,387.5,455.5,0,0.0,9.048467741935484
2022-06-01,687000,687.0,34.25611111111111,36.175,0.7992061834264523,40.26083333333334,43.03333333333334,27.237777777777776,25.099999999999998,13.023055555555556,15.016666666666666,0,1,16,307.68333333333334,28.0,0.0,37.10943473062966,40.02912226276823,31.438593189964156,225.5583333333333,25.810753648233487,117.0125,31.201612903225808,28.858055555555556,34.085,6,2,1.2246467991473532e-16,-1.0,582.0,397.0,335.0,586.0,555.3333333333334,449.0,463.9166666666667,1,34.25611111111111,9.59171111111111
2022-07-01,661000,661.0,34.88333333333334,36.266666666666666,0.8100125742050966,40.21989247311828,41.66666666666667,28.92096774193548,27.099999999999998,11.298924731182797,13.483333333333327,0,0,18,337.3833333333334,30.18548387096774,0.2916666666666667,38.698487396517045,42.294713170120495,33.447019115890086,289.43888888888887,28.73938268049155,173.24305555555557,34.25611111111111,31.201612903225808,35.56209677419355,7,3,-0.4999999999999997,-0.8660254037844388,687.0,582.0,397.0,691.0,643.3333333333334,492.1666666666667,461.4166666666667,1,34.88333333333334,10.529702956989249
2022-08-01,664000,664.0,35.27876344086022,37.108333333333334,1.1015515965910134,40.66666666666667,42.63333333333333,29.581989247311828,26.85833333333333,11.084677419354838,13.466666666666665,0,6,23,349.64166666666665,34.52956989247312,0.2916666666666667,40.70032167930666,43.95708181240246,34.80606929510156,331.5694444444444,31.327361111111117,231.51666666666668,34.88333333333334,34.25611111111111,35.28360215053764,8,3,-0.8660254037844385,-0.5000000000000004,661.0,687.0,582.0,654.0,670.6666666666666,554.3333333333334,462.25,1,35.27876344086022,12.181605279512084
2022-09-01,522000,522.0,32.64611111111111,34.525,1.3858268161065745,38.651944444444446,40.425,26.239722222222223,22.15833333333333,12.412222222222223,16.266666666666662,0,0,2,259.3833333333333,34.36666666666667,0.0,36.54881026724493,39.56256473328616,34.26940262843489,315.46944444444443,32.85399790919953,270.51388888888886,35.27876344086022,34.88333333333334,32.04083333333333,9,3,-1.0,-1.8369701987210297e-16,664.0,661.0,687.0,543.0,615.6666666666666,585.5,460.5,1,32.64611111111111,11.219380185185184
2022-10-01,380000,380.0,28.737903225806452,30.666666666666664,0.957818312600158,34.711290322580645,37.175000000000004,22.440322580645162,20.983333333333334,12.270967741935484,13.741666666666664,0,0,0,146.875,38.016129032258064,0.0,31.516121336149126,33.62932867756942,32.220925925925926,251.9666666666666,32.833972520908006,270.7027777777778,32.64611111111111,35.27876344086022,29.26317204301075,10,4,-0.8660254037844386,0.5000000000000001,522.0,664.0,661.0,328.0,522.0,582.6666666666666,464.8333333333333,0,0.0,10.925038371488034
2022-11-01,429000,429.0,25.43861111111111,27.683333333333334,1.6534743453105831,30.956388888888892,33.86666666666667,20.080277777777777,16.441666666666666,10.876111111111111,13.025000000000002,0,0,0,49.35000000000001,45.272222222222226,5.791666666666667,28.038668231285893,31.026442424176047,28.94087514934289,151.8694444444444,31.873472222222222,241.71944444444446,28.737903225806452,32.64611111111111,24.319444444444446,11,4,-0.5000000000000004,0.8660254037844384,380.0,522.0,664.0,339.0,443.6666666666667,557.1666666666666,472.3333333333333,0,0.0,11.516624552469136
2022-12-01,477000,477.0,19.95994623655914,24.541666666666664,2.717593927773684,25.233064516129033,30.199999999999996,15.141397849462365,10.85,10.091666666666665,12.66666666666666,0,0,0,0.5416666666666643,57.41935483870968,40.858333333333334,21.808846011336573,27.004294075136386,24.712153524492237,65.58888888888886,29.49077807646356,190.52916666666667,25.43861111111111,28.737903225806452,20.187096774193545,12,4,-2.4492935982947064e-16,1.0,429.0,380.0,522.0,318.0,428.6666666666667,522.1666666666666,485.5833333333333,0,0.0,11.460872355185572
2023-01-01,312000,312.0,17.254569892473118,21.05,1.3342285860946823,21.766129032258064,27.833333333333332,13.508333333333333,11.233333333333334,8.257795698924731,12.141666666666664,0,0,0,0.0,73.0752688172043,77.60833333333333,19.69140543979742,23.632426579321585,20.884375746714458,16.63055555555552,26.552650836320186,134.29861111111111,19.95994623655914,25.43861111111111,17.311559139784944,1,1,0.49999999999999994,0.8660254037844387,477.0,429.0,380.0,402.0,406.0,464.0,478.0833333333333,0,0.0,12.608823332177131
2023-02-01,329000,329.0,20.022321428571427,24.066666666666663,2.3304513215239955,25.850297619047616,30.316666666666663,14.54702380952381,11.558333333333335,11.30327380952381,14.575000000000003,0,0,0,0.06666666666666288,44.767857142857146,0.11666666666666665,20.292223501753323,26.068330289236794,19.078945852534563,0.20277777777773784,24.009910500938727,76.03611111111111,17.254569892473118,19.95994623655914,19.750892857142855,2,1,0.8660254037844386,0.5000000000000001,312.0,477.0,429.0,291.0,372.6666666666667,408.1666666666667,481.25,0,0.0,8.96356425382653
2023-03-01,354000,354.0,23.574731182795702,27.46666666666667,1.849576382769558,29.486559139784944,33.93333333333334,17.85725806451613,14.291666666666666,11.629301075268815,14.199999999999996,0,0,0,17.866666666666667,43.642473118279575,5.2250000000000005,25.022511298552942,28.983111305025183,20.28387416794675,5.977777777777739,22.498013846219493,35.78333333333334,20.022321428571427,17.254569892473118,23.486290322580647,3,1,1.0,6.123233995736766e-17,329.0,312.0,477.0,335.0,331.6666666666667,380.1666666666667,482.8333333333333,0,0.0,10.288595719158286
2023-04-01,389000,389.0,25.85388888888889,29.975,2.5903249227885317,31.59916666666667,35.541666666666664,20.30111111111111,13.366666666666667,11.298055555555555,13.974999999999996,0,0,0,68.39166666666667,44.547222222222224,19.683333333333334,28.520588080251432,33.5261077519807,23.150313833418675,28.77499999999996,22.017344790066563,22.702777777777786,23.574731182795702,20.022321428571427,28.858055555555556,4,2,0.8660254037844387,-0.4999999999999998,354.0,329.0,312.0,397.0,357.3333333333333,381.6666666666667,482.1666666666667,0,0.0,11.517189336419754
2023-05-01,478000,478.0,31.35,34.43333333333334,1.8463101340541646,37.21182795698925,40.31666666666666,25.068548387096776,20.558333333333337,12.14327956989247,15.25833333333333,0,0,1,227.85,31.473118279569896,0.225,33.82816838032911,38.02038126328135,26.926206690561532,104.70277777777774,23.002576271548048,52.45277777777778,25.85388888888889,23.574731182795702,31.201612903225808,5,2,0.49999999999999994,-0.8660254037844387,389.0,354.0,329.0,582.0,407.0,389.8333333333333,473.5,0,0.0,9.866822580645163
2023-06-01,543000,543.0,34.30888888888889,35.91666666666667,0.6799465176924532,39.91027777777778,41.583333333333336,27.764444444444443,26.35833333333333,12.145833333333336,13.883333333333333,0,0,14,309.26666666666665,27.961111111111112,0.0,37.156746527635605,39.36663138930027,30.50425925925926,201.83611111111108,25.394066713603006,103.90694444444443,31.35,25.85388888888889,34.25611111111111,6,2,1.2246467991473532e-16,-1.0,478.0,389.0,354.0,687.0,470.0,400.8333333333333,461.5,1,34.30888888888889,9.593146543209876
2023-07-01,592000,592.0,35.88682795698925,37.11666666666667,0.8932741849032526,41.90779569892473,44.0,28.730645161290322,26.95833333333333,13.17715053763441,15.300000000000004,0,15,29,368.49166666666673,24.333333333333336,0.0,38.29216621919878,41.027842819123116,33.84857228195938,301.86944444444447,28.499443057689025,165.32222222222222,34.30888888888889,31.35,34.88333333333334,7,3,-0.4999999999999997,-0.8660254037844388,543.0,478.0,389.0,661.0,537.6666666666666,447.5,455.75,1,35.88682795698925,8.732461469534051
2023-08-01,726000,726.0,35.726612903225806,36.95,0.5209962827533173,41.48467741935484,43.725,29.323655913978495,27.166666666666664,12.161021505376345,15.024999999999995,0,8,30,363.52500000000003,32.586021505376344,0.0,40.76355914850109,43.134082373891864,35.307443249701315,347.09444444444443,31.11682497013142,225.89861111111114,35.88682795698925,34.30888888888889,35.27876344086022,8,3,-0.8660254037844385,-0.5000000000000004,592.0,543.0,478.0,664.0,620.3333333333334,513.6666666666666,460.9166666666667,1,35.726612903225806,11.64188176378772
